review,rating
"but with it's thin narrative , based on mitchell's off broadway play , the story doesn't have much to offer save its one , recurring visual joke of hedwig belting out songs in nondescript salad bars and coffee shops , whose patrons don't know what to make of hedwig and his band . few are impressed , and most just stare , which was about my reaction to the movie . to be fair , comedy is a very personal medium , and the stranger on my left laughed constantly . these drawings left me as cold as the rest of the movie . perhaps if i had liked the music , which i didn't , i could have enjoyed the film . as it is , all i can say is that mitchell does throw his heart and soul into the production . i just wish that the result had more to offer than a promising beginning . it is rated r for sexual content and language and would be acceptable for older teenagers . just send me a letter with the word "" subscribe "" in the subject line .",0.5
"mindless adventure takes hold , and the story becomes implausible and unimportant . an effort was made to provide a crisp dialogue , as mamet , was supposedly the richard weisz , who is mentioned in the credits as the story writer . it was wise of mamet for not displaying his own name . yet there is a sprinkling of good lines and humor , here and there , enough to make the film mildly diverting , if you are into watching this film for something else besides the action scenes . but despite some attempts to make this a deeper than usual actioner , frankenheimer's film is just your typical actioner . what gives it a lift and a sense of being something more than the thin story it really is , is the beautiful camera work and moody colors of the cinematography ; and , the superb acting by a very capable cast . without de niro's presence this film would have been less than a run-of-the-mill action film , despite its excellent cinematography . i also found that pryce and skarsgard stood out in their villain roles . and katrina witt was a welcome relief from all the hard action scenes . it didn't make sense ; but , then again , nothing really made sense in this film . i admired his manchurian candidate ( 62 ) and french connection 11 ( 75 ) for the raw power of their stories and their keen insights into his characters' behavior . unfortunately , this film is not of the same caliber . it fails to make us think that what is taking place is anything but absurd ; and , that is the shame of it . this once great filmmaker , in his prime , always seemed to provide us with both thoughtful and suspenseful films that had some depth to them ; while this film , is at best , only mildly diverting .",0.4
"fear of a black hat is the 1990s version of this is spinal tap , skewering rap music on the same stake that rob reiner used to impale heavy metal . for three-quarter of its running length , this is a first- rate parody of the most bawdy kind . it is unapologetically politically incorrect , and some of the biggest laughs come at the most off-color jokes . there's virtually no stone in the world of rap music left unturned by black hat , which has something to say about everything from drug dealing and gun violence to the new wave of black film directors . as was the case with spinal tap , the premise behind fear of a black hat is that someone is doing a documentary . the film opens with a warning to the audience that fear of a black hat will make use of a number of potentially offensive terms , but does not intend to do so gratuitously . it then repeats each of those words several times , and prints them on the screen for good measure . from this moment on , we know that we're in the hands of an accomplished satirist , and the result is predictably better than other feeble efforts such as cb4 and those elements of the wayne's world movies which tried something similar . from that point on , the jokes come faster than the uses of the word . the parodies of rap videos are inspired--writer/director rusty cundieff injects an mtv-like glamor , but makes sure that each possesses all sorts of excesses . with titles like "" guerrillas in the midst "" and "" my peanuts "" with lyrics that will not be reprinted here , cundieff has found rich ground to hoe . almost every facet of the rap culture gets similar treatment . a marquee in chicago refuses to use the word "" niggaz , "" so it calls nwh "" negroes with hats . "" certain well-known personalities don't escape cundieff's attention , either . i wonder which two prominent directors he could represent ? ) , the black filmmaker who gives ice cold his feature film debut . the humor of fear of a black hat rolls along nicely for about an hour before beginning to sputter and fizzle . the last quarter of the movie is uneven , and seems like an attempt to stretch a concept beyond its natural playing time . there aren't many notable moments in the final twenty minutes until the end credits start scrolling . using parody as its means , fear of a black hat has a lot to say about the exploitation that surrounds the rap music business . this movie is not tightly-scripted or elegantly produced , but it is ( for the most part ) highly entertaining . for those who have been waiting for a sequel to spinal tap , this may be the best alternative .",0.76
"the grass harp is a truly inoffensive picture , and that's part of its problem . here , as is often the case , "" inoffensive "" equals "" ineffectual "" -- at least something that offends rarely provokes yawns . with a raft of bland characters and situations , it's difficult to summon up much feeling regarding anything that happens on screen . so , when director charles matthau turns on the shameless manipulation near the end , his attempts to wring tears result in dry eyes and bored expressions . choppy editing has something to do with it -- the grass harp is not put together with much concern for elegance or coherence . in fact , there are times when the movie demands the latter because of the former . ultimately , however , most of the information imparted by gaines is redundant and pretentious . he says things like "" nothing mattered to her so much as the owning of things and people "" and "" i tried to look pitiful because i knew it pleased people . "" much like this year's the spitfire grill , it succeeds only on a superficial level , failing to harness the deeper emotional currents of jon avnet's 1992 picture . and , although the spitfire grill is clearly flawed , it promotes better character identification than the grass harp . here , when the inevitable death occurs , it's not as painful as it could , or should , be . the grass harp is far more effective at delivering light humor than drama . the brief exchange between old screen buddies walter matthau and jack lemmon is delightful , as are almost all of the scenes featuring mary steenburgen . aside from steenburgen's promiscuous revivalist and matthau's judge , however , none of the characters are especially interesting . dolly , whose transformation from meekness to self- sufficiency represents the story's fulcrum , is played with such reserve by piper laurie that she often fades into the background . sissy spacek isn't given much to do other than look pinched and act crotchety , and edward furlong is his usual one-note picture of surliness . only walter matthau , acting under his son's direction , exudes life and energy . i would have enjoyed seeing more of the judge ; everyone else is forgettable . the story related by the grass harp is nice enough , but it doesn't amount to much . for this kind of drama to succeed , we need to develop more powerful feelings than those engendered by dolly , verena , and collin . the title is said to refer to the sound made by the wind rustling through fields of uncut grass -- "" a harp of voices telling stories . "" i just wish the story related here had been about a more compelling group of characters . -- ingmar bergman",0.6
"cast : helen mirren , fionnula flanagan , aidan gillen , david o'hara , john lynch , ciaran hinds , geraldine o'rawe , grainne delany director : terry george producers : jim sheridan , arthur lappin , and edward burke screenplay : jim sheridan and terry george cinematography : geoffrey simpson music : bill whelan u . s . distributor : columbia pictures cinematographer geoffrey simpson ( shine ) manages the difficult task of capturing the film's personal moments as effectively as the more epic ones ( such as the funeral procession for bobby sands , which drew 100 , 000 mourners ) . bill whelan's forceful , energetic score is one of the best of the year . make no mistake : while the core story of some mother's son is universal in theme and deeply personal in scope , the narrative nevertheless shows evidence of a pro-republican bias . although the movie is arguably more balanced than sheridan's powerful and riveting in the name of the father , the british still come off as faceless villains . margaret thatcher's mouthpiece is a caricature of vicious , heartless cliches . but , regardless of your political leanings , terry george's picture is well worth seeing because of its intelligence and emotional depth , not to mention helen mirren's oscar-caliber performance .",0.8
"starring : dylan mcdermott , james legros , quentin tarantino , nancy travis , james belushi , bobcat goldthwait director : jack baran producer : gloria zimmerman screenplay : robert ramsey and matthew stone cinematography : james carter music : steve soles released by savoy pictures take away all the weird , ultimately pointless mystical mumbo-jumbo and you're left with a story that makes very little sense . put simply , destiny is a mess . it's a colorful , atmospheric mess polished with a hip , pseudo-intellectual sheen , but it's still a mess . the makers of destiny should have heeded the lesson of david lynch's twin peaks . early in its run , when the tv series was a character-based mystery with supernatural overtones , it was fun , fascinating , and quirky . but , when the more outlandish elements began to dominate , the program became self-indulgent and incomprehensible . destiny is like twin peaks at its worst--lots of strange goings-on that get "" explained "" by such facile quotes as "" the universe is expanding . . . but that's because johnny isn't exactly human--he's the embodiment of luck . aside from a script that doesn't care whether the viewer gets it or not , there are several significant problems with destiny turns on the radio . in the first place , the film thinks it's funnier than it actually is . a significant portion of the dialogue is delivered tongue-in-cheek , and there are several failed attempts at broader comedy . straight or satirical , it's difficult to appreciate what director baran has put up on the screen , and if there's some kind of joke going on here , it seems to be on those who venture into a theater to see this movie . the cast is barely worth mentioning . there aren't any standouts , and we're forced to watch talented performers like james legros mix ineffectually with those of lesser ability ( james belushi and nancy travis ) . quentin tarantino is on hand , but his role doesn't require much more than a sardonic grin , something the actor is easily capable of . dylan mcdermott , who has the most screen time , is flat in a role that nicolas cage probably could have livened up considerably . often , the visual and audio elements of the film overwhelm the admittedly-tenuous storyline and paper-thin characters . in general , i appreciate offbeat pictures , but that's when there's something worth searching for beneath the surface . in this case , once you strip away the packaging , all that's left is an empty shell . ultimately , the most clever thing about destiny turns on the radio is the title .",0.4
"cast : victoria foyt , viveca lindfors , jon robin baitz , andre gregory , martha plimpton , brooke smith , roddy mcdowall director : henry jaglom producer : judith wolinsky screenplay : henry jaglom and victoria foyt cinematography : hanania baer u . s . distributor : the rainbow film co . with a style that's a cross between vanya on 42nd st . and a home movie , henry jaglom's last summer in the hamptons pulls the viewer in . this intimate look at a dysfunctional family uses a perspective so seemingly-real that it would be easy to mistake parts of this film for a documentary rather than a work of fiction . hanania baer's straightforward cinematography contributes to the illusion , as does a script with frank dialogue that often concentrates on minutiae . the story , which is really just an excuse for monologues on assorted profundities , dialogue about almost anything , and quirky character interaction , is set in east hampton , long island . screen life mirrors real life in last summer in the hamptons . both have spent long , rewarding careers on screen and on stage , and have little cause to regret their choices . at the crux of last summer in the hamptons lies the age-old question of commercial viability versus artistic honesty . can something that makes money also be artistically pure ? this issue is mulled over during a number of the film's seemingly-endless conversations , with all sorts of interesting viewpoints coming to light . there is , of course , no resolution . the melodrama illustrating the emotional fractures within the family is less successful . according to him , none of them can do anything without turning it into a performance . jaglom occasionally goes overboard trying to get us to care about the characters . the well-honed dialogue and intimate camerawork would have been enough without the soap-opera-like interludes . as might be expected , the best performance is turned in by viveca lindfors , who , like jean moreau , could boast screen presence even at an advanced age . she heads a cast that doesn't have many weak participants . when the screenplay grows thin , the wealth of acting ability pushes last summer in the hamptons through the rough spots . whether tightly-scripted or not , many scenes have an improvised feel . last summer in the hamptons is tailor-made for those who enjoy talky , somewhat pretentious , dialogue-rich motion pictures . while the character interaction isn't as sharp as in an eric rohmer picture , it is deft enough to involve an interested audience . last summer in the hamptons isn't a landmark film , and it doesn't broach any new issues , but the unconventional style makes it worthwhile for those who appreciate offbeat fare .",0.7
"upon seeing the print ads and commercials for this movie , it might occur to you that this story has been done before--and you would be absolutely correct . those who have seen richard lester's '70s tongue-in-cheek version of the adventure should avoid this one , lest you feel compelled to hurl popcorn and invectives at the screen . the first indication of trouble with this movie is in the casting . it's not a stroke of brilliance to choose sheen , sutherland , and curry as the triumphant trio ( although , to his credit , sutherland does a credible job as a moody athos ) . it's an even worse choice to pick chris o'donnell as d'artagnan , since he seems more concerned about not messing up his perm than in giving a decent accounting of himself . tim curry is entirely too feeble to make a credible villain , and hugh o'connor's version of king louis looks like something out of bill and ted's excellent adventure . two performers are effective , but they're mostly smothered by all the ineptitude around them . michael wincott does a marvellous job as the villainous ex-musketeer rocheford ( and yes , there is a cheesy joke about the name ) . her role is small , but she's pretty good . which is more than can be said about numerous contrived circumstances and lines of dialogue . is loughery serious when he expects us to believe that a musketeer would actually ask , "" you got a name , boy ? "" something's rotten in the country of france , and if this script is anything to judge by , perhaps william shatner is shouldering entirely too much of the blame for the failure of the fifth star trek feature . the three musketeers is supposed to be high adventure and , while there are a few nice swordfights , most of the action isn't likely to provoke more than a "" ho-hum "" reaction . director stephen herek should go back to bill and ted's excellent adventure . he obviously doesn't have what it takes here . in much the same way that kevin costner's lifeless robin hood : prince of thieves butchered the legends of sherwood forest , so this film singlehandedly bludgeons the three musketeers . in this case , it's even worse , though . here , tim curry manages the dubious distinction of seeming restrained when going over-the-top . there have been other , better versions of this story . if there is a reason to see this movie , it's for the five-minute extended preview of disney's upcoming the lion king ( what we see is actually the opening musical number ) , but such quick satisfaction is hardly value for the dollar . "" all for one , and one for all "" may be the motto of the musketeers , but this latest filmed version of their exploits is all for naught .",0.41
"and phil is just one of the many quirky characters that inhabit shopping for fangs . made on a pittance , the film features an almost exclusively asian-american cast . as directed by quentin lee and justin lin , the movie is so amateurishly bad that it could almost be a parody of indie films . the picture is filled with stereotypes . from its opening scene of an attempted rape at knifepoint to its easy to guess ending twist , the script rarely has anything to offer . the story is so minimally developed that it feels almost like the actors were ad-libbing . one can only hope that the directors' next film will have some substance and some credible acting . it is rated r for sex , violence , and profanity and would be fine for older teenagers .",0.3
"it's not the mixture of comedy and drama--plenty of films manage to intertwine the two with aplomb ; rather , it's the vastly different performance levels of the leads . debra winger , a mature and competent actress , has developed a dramatic style that she uses to good effect . billy crystal , on the other hand , is his usual character : self-deprecating , glib , and entirely unconvincing in scenes requiring emotional displays . put simply , when winger shines , crystal is awful , and when crystal is at his best , winger fades into the background . the most apparent result is that the characters never really connect . saturday night and forget paris offer compelling evidence that crystal in his capacity as director/actor should stay away from films that require dramatic range . the man is more of a personality than a performer . he writes good jokes and has a funny delivery . in this film , his best moments occur when he's trying to make the audience laugh . the script , however , goes for slick one-liners in place of woody allen's insight , and the ending lacks emotional honesty . but what else have we come to expect from lowell ganz and babaloo mandel , kings of the happy ending ? these two dribble so much honey on every screenplay they touch that it's a wonder audiences haven't gone into sugar shock . but even this unexpected turn of events can't break the lovers apart . this is one of those rare occasions when voiceovers actually work--they allow for moments of comic flair to punctuate a story that often gets too sentimental . unfortunately , this also means that a fine supporting cast gets very little screen time . if so , he's missed the mark . with its uneven tone , forget paris doesn't have enough comedy or heartfelt romance to eclipse its faults . crystal and winger don't make a vibrant couple , and the various tribulations in their characters' relationship seem like episodes designed to set up the "" wonderful "" ending . in his second directorial stint , crystal has repeated most of the faults of his first ( the aforementioned mr . at least this time , we don't have to endure the terrible old-age makeup on top of everything else .",0.56
"imagine edward scissorhands under the control of a mainstream director rather than someone offbeat and eccentric like tim burton . the result would have been just another motion picture about a prototypical misfit trying to find his niche--a movie with a lot of manipulation and too many easy answers . powder is such a film . unmistakably designed with teenagers in mind , this movie presses numerous emotional hotbuttons in a manner that is as obvious as it is skillful . on some levels , the film works . it tells a modern-day fable with enough pseudo-scientific gobbledygook to make the scenario sound almost plausible . powder is well-paced and effective at getting the audience to care about the principal personality . it's likely that anyone who has ever felt like an outsider will see an element of himself or herself in the title character , as essayed by sean patrick flanery . it's easy to sympathize and identify with the loner . however , while doing all that competently , powder consistently avoids taking chances . the script , which backs away from real dramatic conflict , lacks courage , preferring hollywood-type scenarios to something grittier . the title character always does the right thing . we know from the beginning how these characters are going to react in any situation , and never feel anything for them because no attempt is made to give them humanity . in this entire film , powder is the only multi-dimensional personality . everyone else , good or bad , is merely filling a stock role . powder is an albino , with the characteristic white skin and pink eyes , but that's not all that's unusual about him-- his body has no hair and he possesses "" the most advanced intellect in the history of humankind . "" there , the strangeness of his appearance creates an almost-universal sense of ill-will and unease . director victor salva extracts a few noteworthy moments from his own run-of-the-mill script . powder's interaction with lindsey is one such high point . in general , however , by staying within carefully predetermined bounds and refusing to attempt anything controversial or genuinely shocking , powder remains restricted to mediocrity . there's no denying the emotional appeal of the movie , but the opportunity for more was passed over . powder wants to make its audience cry without causing them too much discomfort .",0.63
"apparently , the judicial system has broken down , so much so that it can't satisfy the political electorate who want stiffer punishment and those who want more of an emphasis on education and counseling programs for the nonviolent offenders . the prison atmosphere of hostility , constant danger , noise , and inhumanity , was fully captured , as the film had the gritty , realistic look of a prison . the convicts looked scary , the prison looked real , and the feeling of despair was the only air that was present , as rehabilitation seemed to be a farce , a show that one puts on to score clemency points from the judges . the acting was just fine . i don't know if anyone seriously believes anymore that the prisons can be a place of rehabilitation . the film does a very good job in bringing this out and creating an entertaining picture because of the fine performances . but it also seemed to stage everything in the story to weigh heavily into what its message was . the film didn't feel like it was freely flowing along , and because of that the story floundered at times .",0.5
"the feature debut of director kevin allen is exceptionally profane , frequently violent , and occasionally grotesque , which all adds up to a reasonably high "" hipness "" quotient in a genre where quentin tarantino is king . ultimately , however , like so many wannabes , twin town lacks several key ingredients that its predecessor possessed -- notably style , originality , and depth . cue the opening credits . unfortunately , the movie's satirical sophistication never again approaches this level . the world we're plunged into is gray and flat , and allen's presentation of it is too-often uninspired . outlandishness for its own sake isn't interesting , just as a film's status as a "" black comedy "" doesn't excuse its multitude of flaws . trainspotting was an explosion of creative edginess ; twin town rarely provokes anything more enthusiastic than a yawn . allen's movie , which takes place in swansea , wales ( called , appropriately enough , "" the graveyard of ambition "" by dylan thomas ) , introduces us to a cast of characters who could have been lifted out of a bad monty python sketch ( one of those where you wonder how such a talented troupe could come up with something so unfunny ) . in spite of their car-stealing hobby , glue-sniffing habits , and violent tendencies , the de facto protagonists , julian and jeremy , are easily the two most dreary people that we meet ( the director has aptly described them as intentionally two-dimensional ) . twin town commits a black comedy cardinal sin by believing that it's a lot more incisive and funny than it actually is . in fact , the term "" boring "" wouldn't be out of place as a descriptor of the endless first half . that's because , at least early on , twin town is just about a bunch of off-putting , undeveloped characters doing a variety of dodgy things . we've seen it all before ; it's time to offer a new twist . the dialogue is passably interesting for only one reason : it's easily the most profane i have ever encountered on screen ( there are something like 500 uses of the "" f "" word , or one of its permutations ) . the plot -- or what passes for one -- is pointless and occasionally muddled ( especially near the beginning ) . the good news is that twin town gets markedly better during its second half . twin town invites comparisons to other movies because it's not absorbing enough on its own to grab an audience's attention . none of the characters are of great interest and the acting is of variable quality . the film apparently played well overseas , which is good for its financial stability , because it's unlikely to make much of a dent in the summer box office on this side of the atlantic . for a movie that deals with doubles , twin town barely has half of what it needs to make for compelling viewing .",0.4
"don't ask . yes , in the third miracle it's time again to lambaste and lampoon one of hollywood's favorites , the catholic church . what director agnieszka holland ( washington square ) gives us in the place of plausibility are lots of atmospherics . their loud rumble and their dominant size must have some important symbolism . what that meaning might be is less clear . the same goes for the film's wonderful , eclectic score . it doesn't go with the movie , but it's treat to listen to . this subplot is stuck into the story clearly just for the titillation factor . if you need to know precisely what saints do once they go to heaven , the pedantic movie explains this and other mysteries . "" do you believe all of this ? "" the movie is like that interchange about belief . masquerading as a religious picture -- the press kit talks more about saints than about the movie -- the film doesn't deliver . a movie can poke fun at religion and still seriously consider issues of faith , see dogma for example . the third miracle , on the other hand , plays as a cheap mockery of serious faith . there are few members of the clergy in it that are credible . when first confronted with the possibility that an american might be proposed for sainthood , european archbishop wener puts down such a ludicrous notion with xenophobic reasoning . disbelief is what this movie is all about . one thing can be said for it , even if the picture is balderdash , it is quite well-acted balderdash . harris , in particular , pours his heart and soul into a role that's lacking in both . the third miracle runs 2 : 00 . it would be acceptable for most teenagers .",0.5
"a more conventional and not as absorbing remake of mystery of the wax museum , 1933 , made with the gimmick of 3-d ( used in a fun way with novelty shots of a barker batting paddleballs in your face and a murderer jumping seemingly out at the audience ) . it also effectively used the special warner color process . strangely enough , the film's director , andr ? de toth , lost the sight of one eye and therefore couldn't appreciate the effects of 3-d since he had no depth perception . this is also the film where vincent price made his mark as a villain figure in horror films and was typecast forever in that role . he wanted to make the museum more commercial by displaying a chamber of horrors , but jarrod is only interested in creating real-life beauty from historical figures such as marie antoinette and joan of arc . it was a decent enough horror film , as seen in this cable tv version of regular 2-d , but it lacked more sparks to it . it seemed to languor at points of its story , and its grand guignol characterization was too often wasted by touristy tours of the museum . they were interesting , but didn't add much to the story . all the creepiness comes from price and igor .",0.6
"while the movie explores serious issues , it often does so in a playful , even comic , manner . there's a greek chorus of drag queens on hand to lip-synch old pop tunes that fit the current mood ( some of these numbers recall similar moments from the adventures of priscilla , queen of the desert ) . the script is peppered with biting one-liners and amusing anecdotes . depicted from another point-of-view , stonewall could have been a real downer . as it stands , however , finch has made this an upbeat , triumphant tale . la miranda is typical of the new york transvestite scene -- tough , hardened , and jaded . certainly , the most fascinating aspect of stonewall is its depiction of the gay culture thirty years ago . as homophobic as this nation is today , '90s views are nothing compared to those prevalent in the late-'60s . they willingly fostered the belief that homosexuality was an illness , courting pity in the hope that it would supplant hatred . stonewall is not intended to be a history lesson ; the time frame and setting are necessary to the story , but they are subordinate to the characters . some of the subplots work ; some don't . the believability of these two anchors the film , preventing stonewall from ever becoming too outrageous or seeming too preachy . we sympathize with the cause not because of rhetoric , but because we care about the characters . undoubtedly , that's one reason why this motion picture succeeds . another is that , in addition to having a heart , stonewall isn't afraid to have fun , which is a welcome change from the agenda of many grim , gay-themed motion pictures currently floating around the international film festival circuit .",0.75
"director doug ellin's kissing a fool , released earlier this year , is an aptly titled comedy about two plastic couples housed in an artificial story . like a sitcom with jokes so lame that it would be impossible to overlay a laugh track on it , the movie meanders along insulting the viewers' intelligence in almost every frame . the script by james frey and the director is filled with vapid actors who read meaningless lines you've heard before . max is played without any style by david schwimmer . schwimmer , whose acting talent is playing characters devoid of personality , makes an unlikely lover . neither the script nor the actors make this test believable . "" the 64 , 000 question is : how do you know you're with the wrong person so you can avoid wreaking havoc on major parts of your life ? "" jay asks in one of the unsuccessful attempts at adding some seriousness to the film . finally , there is the film's attempt at physical comedy . this is supposed to be funny ? most films have some saving grace . some bit part was done especially well or some scene managed to be funny even if the rest of the picture wasn't . kissing a fool , on the other hand , has nothing to recommend it . kissing a fool runs 1 : 45 . it is rated r for profanity and sexuality and would be acceptable for most teenagers .",0.3
"with for your eyes only , roger moore's fifth appearance as bond and the twelfth entry in the long-running series , 007 enters the 1980s with a return to the "" glory days "" of the '60s . realizing it would be tough to top the technical glitz of moonraker , the film makers wisely chose not to try , opting instead for a retro-bond adventure that takes the intrepid superspy back into familiar territory : kgb involvement in a plan that centers on classified british secrets . but that's not the only aspect of for your eyes only that looks more to bond's past than his future . on a per- minute basis , there are more stunts and chases in this film than in any previous 007 adventure , and some are quite spectacular . there's a car chase , a shoot-and-dodge race down icy slopes and through a bobsled run , a tense mountain-scaling sequence , and nearly as much underwater action as in thunderball . for your eyes only has its share of breathtaking moments . as for the music -- suffice it to say that john barry is missed . alas , julian glover's kristatos won't be remembered as one of the great 007 bad guys . while the actor's ability is beyond question , it's usually not talent that makes for a memorable bond villain , and glover just isn't over-the-top or nasty enough . ( one wonders if the film makers might have done better keeping blofeld around for more than the pre-credits sequence . ) locque ( michael gothard ) , kristatos' henchman , is as dull as his master -- he looks evil , but in the wake of jaws , comes across as rather pathetic . lynn-holly johnson plays a young skater who's infatuated with 007 , but this particular subplot , played for comedy , never works , and is occasionally painful to endure . fortunately , it doesn't eat up much screen time . in the final analysis , for your eyes only is a solid adventure , although it could have been better . there's enough action to hold those with even a short attention span , and roger moore's deft charm hasn't yet begun to wear thin ( that starts with the next film , octopussy ) . by the end of the '80s , bond would be viewed as something of a relic , but at least the decade opened with an enjoyable outing .",0.7
"metro is about as generic as action pictures come . yet , despite the familiar nature of all this material , it somehow manages to rise above its cliche-riddled origins and ascend to a watchable -- and , at times , even enjoyable -- level . it revived his reputation as a top-money funny man , and proved that , under the right circumstances , he can still generate a healthy box office return . it remains to be seen whether metro will continue the revival or plunge the actor back into the murky pit from which he so recently emerged . while metro isn't nearly as bad as either beverly hills cop 3 or another 48 hours , one wonders if movie-goers , who stayed away from those features in droves , will avoid this one too . somehow , almost against the odds , murphy manages to make roper interesting . he's cut from the mold of dozens of motion picture cops , but , through sheer force of personality , murphy makes him unique and likable . it continues to baffle me what film makers see in him . michael wincott , who seemingly never plays a good guy , does a perfectly adequate job as the piece's villain . and , even though i thought metro's love story was lame , i enjoyed the work of british newcomer carmen ejogo , despite her lack of chemistry with murphy . carter evidences a great deal of aptitude in directing the action sequences . they are well-paced and tightly-edited ( although there are times when it's obvious that murphy is using the services of a stunt double ) , and keep the viewer from thinking too much about the flawed , episodic plotline . even the film's most obvious steal -- the chase through san francisco's streets immortalized in bullitt -- adds enough new twists , including a thrilling runaway cable car skid -- to make it entertaining in its own right . ultimately , however , owing to too many derivative elements and an erratic story that runs out of steam about halfway through , metro is only partially-satisfying . i suppose any viewer's reaction will depend on whether they choose to see this particular glass as half-full or half-empty . murphy fans and action junkies will probably find enough here to keep them involved and upbeat . everyone else will likely see this material as disappointingly over-familiar . in the wasteland of early-1997 releases , you could do worse than metro , but , by year's end , few people are likely to remember the title , let alone the premise .",0.6
"sleuth , a 1972 "" thinking person's thriller , "" is a rich , engaging motion picture with surprises lurking in the shadows behind every narrative corner . it's a perfect metaphor for all that is to come , as the two men square off in a series of increasingly- desperate games . this is the kind of movie where the payoff isn't about getting to the end , but in savoring every moment on the long , winding trip that takes us there . this is essentially a two-man stage show transformed into a movie . with the exception of a brief showing by british thespian alec cawthorne , the only actors on screen are olivier and caine . both are so good that there's not a moment when we wish for someone else to interrupt their duel . never has such seemingly limited one-on-one interaction been so arresting . olivier is universally recognized as one of the best actors ever to grace the screen ( big or small ) . whether as heathcliffe in wuthering heights , darcy in pride and prejudice , the lead in hamlet , moriarty in the seven per cent solution , or lord marchmain in "" brideshead revisited , "" olivier never disappointed . sleuth is easily one of his meatiest roles -- a chance to let go and act with relish . andrew wyke is a petty snob , but olivier makes him into a figure of both great humor and great tragedy . while we never sympathize with andrew , we do something far more important -- we understand him . olivier received one of his ten career acting oscar nominations for his work in this film , and , while it would be hyperbole to call this his most impressive outing , it's certainly one of his most memorable . michael caine's career has been somewhat more checkered than olivier's . nevertheless , while one might question the man's motives for appearing in certain films , there's no doubting his talent , and it's all on display in sleuth . but , as a result of andrew's cruelty , we soon recognize there's steel beneath milo's mild-mannered exterior . the brilliance of caine's portrayal is that we accept and believe every small transformation of personality that milo undergoes . at this point , i want to insert a warning into this review : because it's virtually impossible to discuss sleuth in any detail without giving away some of the surprises , i'm cautioning readers who want a "" virgin "" experience to stop reading now ( and come back once you've seen the movie ) . while my intention is not to reveal everything ( the ending , for example , will go unmentioned ) , certain plot elements will be exposed . and , while sleuth can easily be enjoyed by those who know the story inside out , why spoil some of the fun if you haven't already seen it ? to milo , it sounds like the perfect plan . there's only one problem ? andrew isn't serious . milo proves that not only is he a player of andrew's caliber , but he's faster , less principled , and more shrewd . by the time the end credits roll , it's clear who has had the final laugh . the viewer sits enraptured through the entire match between these two players , watching a series of unexpected plot twists unravel on-screen . the labyrinth at the beginning is indeed an apt metaphor . it's easy enough to guess that sleuth began life on the stage ? the narrative , with its limited setting ( most of the action takes place within a few rooms in andrew's house ) and focus on dialogue and character interaction is the kind of approach one would expect from a play . but it's hard to imagine that any live version could have been as riveting without olivier and caine , who elevate sleuth from the level of a rollicking good story to a masterpiece . here , the acting is the key , and it is never found lacking . of course , i don't mean to downplay the contribution of director joseph mankiewicz or playwright/screenwriter andrew shaffer , both of whom share credit with the actors for sleuth's success . shaffer's script is delicious ? witty , intelligent , and full of the unexpected . and , while olivier certainly has all the best lines , caine has the most glorious non-dialogue moments , such as the scene in which he dresses up as a clown in preparation for breaking into andrew's house . those who enjoyed the convolutions in david fincher's the game will find that sleuth offers many of the same pleasures without the most obvious drawback ( blatant manipulation of the audience ) . this tremendously entertaining motion picture is as effective today , more than a quarter of a century after its release , as it was in 1972 . it's not the easiest movie to find on videotape ( although it has just been released in the new dvd format ) , and many of the existing copies are in poor condition , but it's more than worth the effort to seek out . "" my belief is that no movie , nothing in life , leaves people neutral . you either leave them up or you leave them down . "" -- david puttnam",0.9
